asset_id,asset_type,name,lat,lon,surface_type,traffic_estimate,last_repair_date,pothole_reports_30d,pothole_reports_180d,condition_index,report_text,repair_history,images
RD-00848,road,Segment D-848,41.907662,-87.577607,concrete,51376,2024-06-24,5,8,99,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near drain inlet area. Temporary patch applied this week.,,https://example.com/images/rd-00848_drainage.jpg
RD-00849,road,Segment C-849,41.668193,-87.646475,composite,2073,2024-06-11,1,3,99,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near travel lane. Temporary patch applied this week.,,https://example.com/images/rd-00849_corrosion.jpg
RD-00850,road,Segment D-850,41.640967,-87.523574,composite,1827,2025-11-16,2,9,75,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near shoulder edge. Temporary patch applied this week.,,
RD-00851,road,Segment D-851,42.048711,-87.893403,concrete,9563,2023-12-07,3,14,53,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near wheel path. Temporary patch applied last month.,mill and fill 2024-11-23,https://example.com/images/rd-00851_pothole.jpg
RD-00852,road,Segment B-852,41.74003,-87.691287,concrete,88027,2025-03-14,7,19,55,Localized pavement settlement and subgrade void risk near utility crossing. Distress concentrated near shoulder edge. Temporary patch applied this week.,seal coat 2025-03-11,
RD-00853,road,Segment C-853,41.711284,-87.766824,asphalt,76955,2023-11-12,4,20,51,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near wheel path. Temporary patch applied two weeks ago.,full-depth patch 2025-04-29,
RD-00854,road,Segment C-854,41.993884,-87.559916,composite,58503,2024-09-28,6,16,70,Localized pavement settlement and subgrade void risk near utility crossing. Distress concentrated near wheel path. Temporary patch applied two weeks ago.,seal coat 2025-10-02,https://example.com/images/rd-00854_pothole.jpg
RD-00855,road,Segment D-855,42.039163,-87.773981,concrete,3573,2024-07-29,4,9,75,Expansion joint leakage accelerating deck and support deterioration. Distress concentrated near travel lane. Temporary patch applied this week.,drain rehab 2023-11-03; full-depth patch 2025-07-09,
RD-00856,road,Segment D-856,41.821046,-87.769363,asphalt,1420,2025-04-16,5,10,52,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near shoulder edge. Temporary patch applied two weeks ago.,seal coat 2024-01-21; full-depth patch 2025-02-26,
RD-00857,road,Segment A-857,42.009708,-87.668884,concrete,66509,2025-02-20,4,18,66,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near travel lane. Temporary patch applied last month.,full-depth patch 2024-03-19; drain rehab 2025-03-07,
RD-00858,road,Segment B-858,41.750691,-87.943124,concrete,70545,2025-08-17,5,20,39,Expansion joint leakage accelerating deck and support deterioration. Distress concentrated near shoulder edge. Temporary patch applied two weeks ago.,,
RD-00859,road,Segment D-859,41.963512,-87.568291,asphalt,81276,2025-10-19,7,20,29,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near wheel path. Temporary patch applied two weeks ago.,drain rehab 2025-01-25; drain rehab 2025-10-09; seal coat 2025-10-04,https://example.com/images/rd-00859_corrosion.jpg
RD-00860,road,Segment C-860,41.701416,-87.62695,composite,1776,2024-01-20,2,14,24,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near shoulder edge. Temporary patch applied this week.,drain rehab 2024-10-08; drain rehab 2023-12-05,
RD-00861,road,Segment A-861,41.962162,-87.645958,concrete,81317,2024-01-01,3,15,88,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near drain inlet area. Temporary patch applied this week.,seal coat 2023-07-01; drain rehab 2026-02-27,
RD-00862,road,Segment A-862,42.007239,-87.543654,concrete,50082,2024-02-27,6,14,42,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near travel lane. Temporary patch applied two weeks ago.,mill and fill 2024-07-06; full-depth patch 2025-10-06,
RD-00863,road,Segment D-863,42.011156,-87.69876,asphalt,6861,2023-12-30,4,6,74,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near drain inlet area. Temporary patch applied last month.,seal coat 2024-10-15,
RD-00864,road,Segment D-864,41.991572,-87.724347,asphalt,67028,2024-05-18,5,10,99,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near wheel path. Temporary patch applied this week.,,https://example.com/images/rd-00864_joint.jpg
RD-00865,road,Segment D-865,41.926398,-87.849747,concrete,89572,2024-11-21,5,9,96,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near drain inlet area. Temporary patch applied two weeks ago.,seal coat 2024-08-22; drain rehab 2024-05-16,
RD-00866,road,Segment B-866,41.952688,-87.532821,composite,36340,2025-12-01,4,10,64,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near drain inlet area. Temporary patch applied last month.,seal coat 2024-08-14; seal coat 2023-12-10,
RD-00867,road,Segment C-867,41.783689,-87.679386,asphalt,75840,2025-05-12,4,15,52,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near wheel path. Temporary patch applied last month.,full-depth patch 2023-09-11,
RD-00868,road,Segment C-868,41.947973,-87.522337,concrete,2374,2026-02-08,2,12,46,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near shoulder edge. Temporary patch applied this week.,mill and fill 2025-10-05,
RD-00869,road,Segment D-869,42.044437,-87.586667,asphalt,44201,2024-04-28,6,14,48,Expansion joint leakage accelerating deck and support deterioration. Distress concentrated near travel lane. Temporary patch applied last month.,mill and fill 2026-02-11,https://example.com/images/rd-00869_joint.jpg
RD-00870,road,Segment A-870,41.961332,-87.609577,concrete,28649,2025-10-25,2,8,81,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near travel lane. Temporary patch applied last month.,full-depth patch 2024-02-11; seal coat 2025-08-28; drain rehab 2025-11-13,https://example.com/images/rd-00870_washout.jpg
RD-00871,road,Segment D-871,42.03935,-87.750979,concrete,62900,2025-07-24,2,12,65,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near shoulder edge. Temporary patch applied two weeks ago.,full-depth patch 2025-10-03; full-depth patch 2025-07-25,https://example.com/images/rd-00871_drainage.jpg
RD-00872,road,Segment A-872,41.914702,-87.754004,composite,42553,2026-02-15,3,12,89,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near wheel path. Temporary patch applied this week.,,
RD-00873,road,Segment C-873,41.913742,-87.665316,concrete,95622,2024-12-28,5,13,82,Localized pavement settlement and subgrade void risk near utility crossing. Distress concentrated near shoulder edge. Temporary patch applied two weeks ago.,mill and fill 2025-08-22,
RD-00874,road,Segment B-874,41.778828,-87.94234,concrete,20591,2024-05-05,2,8,62,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near drain inlet area. Temporary patch applied this week.,,
RD-00875,road,Segment A-875,41.764245,-87.771009,asphalt,45416,2023-11-18,6,13,72,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near shoulder edge. Temporary patch applied last month.,seal coat 2024-08-02; full-depth patch 2023-08-22; mill and fill 2024-01-29,https://example.com/images/rd-00875_fatigue.jpg
RD-00876,road,Segment D-876,41.927061,-87.783509,concrete,8472,2025-05-20,3,11,69,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near travel lane. Temporary patch applied last month.,,https://example.com/images/rd-00876_washout.jpg
RD-00877,road,Segment B-877,41.783791,-87.867915,concrete,6649,2025-02-05,5,8,60,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near wheel path. Temporary patch applied this week.",mill and fill 2025-04-16; full-depth patch 2024-11-15,
RD-00878,road,Segment B-878,41.771524,-87.856247,concrete,10952,2024-05-24,4,12,46,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near drain inlet area. Temporary patch applied two weeks ago.,,
RD-00879,road,Segment A-879,41.928072,-87.840092,asphalt,48898,2024-12-29,6,16,64,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near drain inlet area. Temporary patch applied this week.,,https://example.com/images/rd-00879_spalling.jpg
RD-00880,road,Segment A-880,41.894435,-87.889934,asphalt,26554,2025-04-09,1,5,84,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near wheel path. Temporary patch applied last month.,,
RD-00881,road,Segment A-881,41.719652,-87.594897,asphalt,39705,2025-07-16,4,12,63,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near wheel path. Temporary patch applied last month.,,https://example.com/images/rd-00881_joint.jpg
RD-00882,road,Segment A-882,41.803127,-87.785114,composite,78842,2024-07-08,4,16,67,Localized pavement settlement and subgrade void risk near utility crossing. Distress concentrated near travel lane. Temporary patch applied this week.,mill and fill 2025-01-26; seal coat 2024-03-12; full-depth patch 2025-06-02,
RD-00883,road,Segment D-883,41.837096,-87.837995,asphalt,17396,2024-10-05,4,14,59,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near drain inlet area. Temporary patch applied this week.",drain rehab 2025-11-14,
RD-00884,road,Segment B-884,41.654482,-87.608843,concrete,84940,2026-02-26,4,15,53,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near travel lane. Temporary patch applied two weeks ago.,,https://example.com/images/rd-00884_spalling.jpg
RD-00885,road,Segment D-885,41.849481,-87.882777,composite,18351,2024-03-18,3,12,76,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near drain inlet area. Temporary patch applied this week.,seal coat 2025-09-26; full-depth patch 2026-01-10; full-depth patch 2024-07-12,
RD-00886,road,Segment A-886,41.662495,-87.9208,asphalt,26615,2023-11-22,3,10,44,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near drain inlet area. Temporary patch applied last month.,full-depth patch 2024-12-11,
RD-00887,road,Segment D-887,41.663852,-87.922137,asphalt,40904,2024-10-19,5,10,63,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near travel lane. Temporary patch applied this week.,,
RD-00888,road,Segment C-888,41.958785,-87.634742,concrete,24016,2025-06-29,5,6,77,Expansion joint leakage accelerating deck and support deterioration. Distress concentrated near travel lane. Temporary patch applied this week.,mill and fill 2025-06-24; full-depth patch 2023-08-24; seal coat 2024-11-25,
RD-00889,road,Segment B-889,41.878373,-87.912857,composite,64268,2026-02-20,5,12,66,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near travel lane. Temporary patch applied this week.,seal coat 2024-04-18; full-depth patch 2023-07-28,
RD-00890,road,Segment C-890,41.889218,-87.692291,concrete,28842,2025-10-16,5,14,45,Expansion joint leakage accelerating deck and support deterioration. Distress concentrated near shoulder edge. Temporary patch applied two weeks ago.,drain rehab 2026-01-19; seal coat 2025-05-06,https://example.com/images/rd-00890_joint.jpg
RD-00891,road,Segment B-891,41.985443,-87.79583,concrete,8327,2025-09-07,6,14,55,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near travel lane. Temporary patch applied two weeks ago.",,
RD-00892,road,Segment C-892,42.049187,-87.858594,composite,36075,2024-05-20,4,13,82,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near wheel path. Temporary patch applied this week.,seal coat 2025-06-13; drain rehab 2025-06-12,https://example.com/images/rd-00892_fatigue.jpg
RD-00893,road,Segment A-893,41.712696,-87.661164,concrete,75002,2024-03-29,4,18,33,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near wheel path. Temporary patch applied this week.,full-depth patch 2024-07-16,
RD-00894,road,Segment D-894,41.9259,-87.680997,composite,8036,2026-02-07,1,4,91,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near travel lane. Temporary patch applied this week.,seal coat 2025-01-18; full-depth patch 2023-07-15; seal coat 2025-10-15,https://example.com/images/rd-00894_joint.jpg
