report_id,asset_id,created_at,report_type,description,severity,source,lat,lon,image_url
RPT-bba0ceb6dc,RD-00036,2025-10-26T19:22:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,311,42.044022,-87.908006,https://example.com/images/rd-00036_fatigue.jpg
RPT-fcbdb5b84b,RD-00992,2025-10-26T15:35:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,inspection,41.944947,-87.833488,https://example.com/images/rd-00992_pothole.jpg
RPT-57818c2684,RD-00127,2025-10-26T12:25:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,1,inspection,42.044811,-87.855986,
RPT-8959b4355b,RD-00987,2025-10-26T11:29:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,311,41.661469,-87.771702,https://example.com/images/rd-00987_washout.jpg
RPT-e4d4a1d354,RD-00967,2025-10-26T09:48:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,inspection,41.825673,-87.883208,
RPT-269b0641da,RD-00936,2025-10-26T06:18:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,311,41.717856,-87.697787,https://example.com/images/rd-00936_spalling.jpg
RPT-6f7c959287,BRG-0358,2025-10-26T03:59:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,1,inspection,41.919516,-87.76926,https://example.com/images/brg-0358_joint.jpg
RPT-7b9aa0359f,RD-00949,2025-10-25T21:34:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,5,inspection,41.847703,-87.940818,https://example.com/images/rd-00949_drainage.jpg
RPT-613e4f2bf4,BRG-0230,2025-10-25T18:54:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,inspection,41.975819,-87.811284,
RPT-f359241163,RD-00626,2025-10-25T07:31:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,inspection,41.714712,-87.86556,
RPT-ffad9dfa66,RD-00680,2025-10-25T05:03:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,311,41.665833,-87.877277,
RPT-c220a16876,RD-00932,2025-10-25T04:04:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,inspection,41.796625,-87.766997,https://example.com/images/rd-00932_washout.jpg
RPT-9916810919,BRG-0358,2025-10-24T21:25:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.919762,-87.770218,https://example.com/images/brg-0358_drainage.jpg
RPT-118b84458f,RD-00265,2025-10-24T14:03:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,3,311,41.683464,-87.915083,
RPT-4a6124fc9d,BRG-0316,2025-10-24T13:56:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,311,41.719251,-87.844459,https://example.com/images/brg-0316_drainage.jpg
RPT-5bb62c6098,BRG-0271,2025-10-24T13:47:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,5,inspection,41.954613,-87.650259,
RPT-9b9018da16,BRG-0333,2025-10-24T13:01:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,inspection,42.013549,-87.748083,https://example.com/images/brg-0333_corrosion.jpg
RPT-115bdc8d0e,BRG-0205,2025-10-24T10:52:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,3,311,41.991225,-87.549008,
RPT-f449131c20,BRG-0232,2025-10-24T09:00:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,311,41.874147,-87.702508,
RPT-fff28459f4,RD-00843,2025-10-24T07:14:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,contractor,41.757904,-87.704944,
RPT-d30e2c3705,RD-00695,2025-10-23T07:40:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,311,41.784111,-87.78515,
RPT-ba82b5a1bf,RD-00288,2025-10-23T05:15:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,contractor,41.890119,-87.673851,
RPT-23a6c1485e,RD-00414,2025-10-23T05:01:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,41.871441,-87.610634,
RPT-b2ce776761,RD-00187,2025-10-22T22:46:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,contractor,41.952712,-87.942679,https://example.com/images/rd-00187_crack.jpg
RPT-4a137599d9,BRG-0304,2025-10-22T15:01:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,contractor,41.711863,-87.794328,
RPT-b3db4ddfb8,RD-00968,2025-10-22T09:14:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,1,inspection,41.855305,-87.523982,
RPT-13de032b26,RD-00686,2025-10-22T06:05:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,inspection,41.946894,-87.632958,https://example.com/images/rd-00686_pothole.jpg
RPT-8418620680,RD-00703,2025-10-22T04:09:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,contractor,41.923529,-87.587206,
RPT-1091355351,BRG-0124,2025-10-21T23:44:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,311,41.733348,-87.828018,
RPT-6667389145,RD-00774,2025-10-21T18:19:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,1,311,41.892191,-87.760145,https://example.com/images/rd-00774_fatigue.jpg
RPT-911decbe2c,RD-00663,2025-10-21T16:11:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,inspection,41.65026,-87.741378,https://example.com/images/rd-00663_joint.jpg
RPT-56c98d0ff8,RD-00581,2025-10-21T14:23:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,311,41.790354,-87.821521,https://example.com/images/rd-00581_corrosion.jpg
RPT-6700fa8d42,BRG-0025,2025-10-21T09:08:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,3,inspection,41.695472,-87.849122,https://example.com/images/brg-0025_joint.jpg
RPT-75c5bd6700,BRG-0092,2025-10-21T05:13:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,1,inspection,41.950248,-87.861521,
RPT-989b83a5fa,RD-00270,2025-10-21T03:38:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,311,41.764857,-87.905201,https://example.com/images/rd-00270_crack.jpg
RPT-9b2155ed99,RD-00997,2025-10-20T20:02:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,4,inspection,41.842572,-87.866646,
RPT-a95333d1f1,RD-00463,2025-10-20T17:06:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,contractor,41.924801,-87.56815,https://example.com/images/rd-00463_pothole.jpg
RPT-f8e1b0077b,RD-00380,2025-10-20T12:11:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,contractor,41.997708,-87.69025,
RPT-bbcdf9236a,RD-00867,2025-10-20T06:28:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,inspection,41.782813,-87.678502,https://example.com/images/rd-00867_corrosion.jpg
RPT-1726568c42,RD-00033,2025-10-20T00:15:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,2,contractor,41.665882,-87.868116,
RPT-49beeb077c,RD-00634,2025-10-19T21:33:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,4,contractor,41.773802,-87.681054,https://example.com/images/rd-00634_joint.jpg
RPT-46d16e0156,RD-00642,2025-10-19T18:36:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,311,41.651264,-87.601126,https://example.com/images/rd-00642_washout.jpg
RPT-1d2dfb381b,RD-00188,2025-10-19T15:57:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,1,311,41.831881,-87.55122,
RPT-6b8b41c911,RD-00234,2025-10-19T10:44:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,contractor,41.985824,-87.639581,
RPT-239af5f3a1,RD-00699,2025-10-19T09:13:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,inspection,41.876658,-87.923461,
RPT-22ab213fb1,BRG-0276,2025-10-19T06:08:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,42.026743,-87.578128,https://example.com/images/brg-0276_spalling.jpg
RPT-358f5fa576,RD-00403,2025-10-19T05:53:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,2,contractor,41.815493,-87.766989,
RPT-b2a9516a96,BRG-0226,2025-10-19T04:23:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.770493,-87.925032,
RPT-06b7e2d7bb,RD-00488,2025-10-19T03:30:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,3,contractor,41.662614,-87.848367,https://example.com/images/rd-00488_spalling.jpg
RPT-8ea2df7629,RD-00264,2025-10-18T23:53:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,inspection,42.049468,-87.527099,
RPT-c2df618305,RD-00557,2025-10-18T23:03:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,311,41.860383,-87.586997,
RPT-b0df4a4231,BRG-0188,2025-10-18T22:01:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,311,41.859229,-87.649694,https://example.com/images/brg-0188_fatigue.jpg
RPT-39212ae599,RD-00645,2025-10-18T17:22:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,inspection,42.010242,-87.57076,
RPT-b4287ec214,RD-00875,2025-10-17T23:27:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,1,inspection,41.764668,-87.773533,
RPT-ee38846a90,RD-00043,2025-10-17T21:07:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.922681,-87.895977,
RPT-99afff010b,BRG-0171,2025-10-17T19:02:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,311,41.862129,-87.555225,https://example.com/images/brg-0171_joint.jpg
RPT-a7e009b854,RD-00877,2025-10-17T17:04:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,311,41.780469,-87.870384,
RPT-ba77357702,RD-00588,2025-10-17T16:48:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,inspection,41.671596,-87.530575,
RPT-a2c7ccaa1d,RD-00068,2025-10-17T14:05:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,311,41.672034,-87.556146,
RPT-16d0bf1b99,RD-00956,2025-10-17T13:46:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,4,contractor,42.045721,-87.696857,https://example.com/images/rd-00956_fatigue.jpg
RPT-445f87af33,RD-00290,2025-10-17T07:01:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,311,41.759293,-87.749073,https://example.com/images/rd-00290_joint.jpg
RPT-4fef4c7370,RD-00922,2025-10-16T17:52:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,311,41.986295,-87.546747,https://example.com/images/rd-00922_crack.jpg
RPT-28798a1f63,RD-00914,2025-10-16T17:29:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,2,311,41.822888,-87.822556,https://example.com/images/rd-00914_fatigue.jpg
RPT-0049cca302,RD-00714,2025-10-16T14:58:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,1,contractor,42.000104,-87.930315,
RPT-5ae95baa34,RD-00651,2025-10-16T11:37:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,2,inspection,41.649632,-87.9284,
RPT-dd4aa5e1e7,RD-00362,2025-10-16T11:36:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,2,311,41.92214,-87.841504,https://example.com/images/rd-00362_spalling.jpg
RPT-904a74c5b2,BRG-0056,2025-10-16T10:44:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.772428,-87.88906,
RPT-ffadbd1aff,RD-00544,2025-10-16T09:04:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,inspection,41.658215,-87.528339,https://example.com/images/rd-00544_spalling.jpg
RPT-85f68e2267,RD-00382,2025-10-16T05:01:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,inspection,41.657413,-87.817219,
RPT-533c3c6440,RD-00486,2025-10-15T18:46:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,2,inspection,41.922999,-87.926063,
RPT-2f4bdf2878,RD-00910,2025-10-15T18:32:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,311,41.975926,-87.665491,
RPT-adb3f8960a,RD-00329,2025-10-15T14:56:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,inspection,41.701231,-87.816651,
RPT-033841d92e,RD-00611,2025-10-15T12:34:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,contractor,41.685069,-87.657282,https://example.com/images/rd-00611_corrosion.jpg
RPT-e0596e669e,BRG-0162,2025-10-15T08:30:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,311,41.880085,-87.947305,
RPT-bfda043bee,RD-00043,2025-10-15T00:25:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,inspection,41.925639,-87.893856,
RPT-cf8d4d72bd,RD-00474,2025-10-14T22:37:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,inspection,41.974332,-87.672562,
RPT-9876b1222e,RD-00050,2025-10-14T17:10:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,311,41.67694,-87.603773,https://example.com/images/rd-00050_pothole.jpg
RPT-95ed2660a3,RD-00338,2025-10-14T14:42:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,1,inspection,42.033828,-87.541709,
RPT-9b0bcd76a9,RD-00630,2025-10-14T05:00:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,1,contractor,42.040555,-87.777026,https://example.com/images/rd-00630_corrosion.jpg
RPT-cb1bda1fc6,RD-00162,2025-10-13T20:23:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,311,41.981751,-87.849424,
RPT-6e7724a6a3,RD-00574,2025-10-13T07:56:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,contractor,41.760963,-87.827515,https://example.com/images/rd-00574_crack.jpg
RPT-8b5fa1d3c0,RD-00703,2025-10-13T07:06:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,5,inspection,41.929976,-87.590895,https://example.com/images/rd-00703_pothole.jpg
RPT-af4c1e6680,RD-00749,2025-10-13T02:47:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,1,contractor,41.827216,-87.920886,
RPT-78c2d08fbb,RD-00518,2025-10-12T21:28:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,2,311,41.897529,-87.556986,
RPT-5c7deee8b8,BRG-0281,2025-10-12T14:38:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,2,contractor,41.833836,-87.678221,https://example.com/images/brg-0281_washout.jpg
RPT-c863131268,RD-00503,2025-10-12T06:02:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,inspection,41.656807,-87.797931,https://example.com/images/rd-00503_drainage.jpg
